"Site","Site.Code","Sampling.Time","Unique.ID","Plot.ID","Leaf.PercN","Leaf.PercC","Leaf.CHN.Moldy","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","periphyton.mass.per.g.zostera","Epibiota.Macroalgae","Epibiota.MobileInvertebrate","Epibiota.Seagrass","Epibiota.SessileInvertebrate","Epibiota.SD.Periphyton","Epibiota.SD.SessileInvertebrate","Epibiota.SD.Macroalgae","Epibiota.SD.TotalEpibiota","mesograzer.abund.per.g.plant","mollusc.abund.per.g.plant","crustacean.abund.per.g.plant","amphipod.abund.per.g.plant","gammarid.abund.per.g.plant","caprellid.abund.per.g.plant","isopod.abund.per.g.plant","gastropod.abund.per.g.plant","Std.Abund.Polychaetes","Plot.Grazer.Richness","mesograzer.mass.per.g.plant","mollusc.mass.per.g.plant","crustacean.mass.per.g.plant","amphipod.mass.per.g.plant","gammarid.mass.per.g.plant","caprellid.mass.per.g.plant","isopod.mass.per.g.plant","gastropod.mass.per.g.plant","Std.Biomass.Polychaetes","Zostera.aboveground.mean.mass","Mean.Above.OtherSeagrass.g","total.macrophytes.aboveground.mean.mass","Zostera.belowground.mean.mass","Mean.Below.OtherSeagrass.g","Mean.Total.Below.macrophytes.core.g","Mean.Macroalgae.g","Mean.Total.Seagrass.Biomass.Above","Mean.Total.Seagrass.Biomass.Below","TOTAL.Seagrass.Biomass","TOTAL.Macrophyte.Biomass","Macroalgae","amphipod.survival.24hr","caprellid.survival.24hr","gastropod.survival.24hr","isopod.survival.24hr","lettuce.survival.24hr","Pdn.Shrimp","squid.survival.24hr","Pdn.Crustacean","grazer.richness.plot","grazer.richness.site","Subsite","Subsite.Name","Ocean","Coast","Basin","Latitude","Longitude","Date.Collected","Temperature.C","Salinity.ppt","Day.length.hours","Depth.Categorical","Depth.m","Perc.Silt","Perc.Sand","Perc.Gravel","glaciation","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Inbreeding","log10.mean.fetch","log10.Zostera.AG.mass","log10.macrophytes.total.AG.mass.core","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.periphyton.mass.per.g.zostera","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.amphipod.abund.per.g.plant","log10.gammarid.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.amphipod.mass.per.g.plant","log10.gammarid.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.grazer.richness.plot","log10.grazer.richness.site","log10.Leaf.PercN","log10.GenotypicRichness","log10.AllelicRichness","crustacean.mean.body.mass","log10.crustacean.mean.body.mass","gastropod.mean.body.mass","log10.gastropod.mean.body.mass","mesograzer.mean.body.mass","log10.mesograzer.mean.body.mass","basin"
"BB.A","BB",1,"BB.A.1.11",11,2.540703535,34.54565048,"Y",222.8163993,0.6625,7.95,34.25,0.703,0,0,1.737,0,0.404720783,0,0,0.404720783,4.839558127,0,4.839558127,3.892688059,0.631246712,3.261441347,0.105207785,0,0,6,1.889005786,0,1.889005786,1.851025776,0.784008417,1.067017359,0.037980011,0,0,52,0,52,16,0,16,NA,52,16,68,68,306.622,1,NA,0,NA,1,NA,0,1,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,1.72427586960079,1.72427586960079,1.23044892137827,2.34989190464348,-0.178814117391155,0.90036712865647,1.53466057582844,-0.152982902064646,0.693688100423894,0.693688100423894,0.601265380931374,-0.135936073680316,-1,0.298636046485028,0.298636046485028,0.290263007119079,-0.0535435998746514,-1,1.07918124604762,1.43136376415899,0.404953991840948,0,0.827369273053825,0.390326086892354,-0.408572422290878,NA,NA,0.390326086892354,-0.408572422290878,"East"
"BB.A","BB",1,"BB.A.1.12",12,2.826332569,33.45331573,"Y",350.140056,0.9375,15.4,63.35,1.408,0,0,3.86,0,0.364766839,0,0,0.364766839,13.18681319,0,13.18681319,12.91208791,1.785714286,11.12637363,0.137362637,0,0,9,7.948763736,0.041208791,7.907554945,7.879945055,4.541620879,3.338324176,0,0.041208791,0,82.5,0,82.5,33,0,33,NA,82.5,33,115.5,115.5,159.355,0,NA,0,NA,0,NA,1,0,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,1.9216864754836,1.9216864754836,1.53147891704226,2.54548037406093,-0.0280287236002435,1.18752072083646,1.80174661921946,0.148633498489349,1.1234208289517,1.1234208289517,1.1143469887244,0.275475891257395,-1,0.905729179266686,0.903499927320679,0.901999901075985,0.666669665012125,-0.850138265295928,1.07918124604762,1.43136376415899,0.451223263097696,0,0.827369273053825,0.599656249850916,-0.222097635573488,NA,NA,0.602781249834328,-0.219840265349003,"East"
"BB.A","BB",1,"BB.A.1.13",13,2.594689846,34.59199524,"Y",636.6182837,0.6875,21.125,91.125,2.818,0,0,2.818,0,1,0,0,1,2.06748874,0.147677767,1.919810972,1.772133205,1.25526102,0.516872185,0,0.147677767,0,8,0.89751163,0.394594994,0.502916636,0.492357676,0.378128923,0.114228753,0,0.394594994,0,414,0,414,147,0,147,NA,414,147,561,561,2.649,NA,NA,NA,NA,1,NA,1,NA,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.61804809671209,2.61804809671209,2.17026171539496,2.80456076195796,-0.1627272974977,1.32479671762173,1.95963754132603,0.449956399943542,0.335956850015114,0.305310727041346,0.272336746185393,0.132022947334836,-0.606112976468575,-0.00108203216714851,-0.219742732682461,-0.227415979415348,-0.320454984144894,-0.305750283626114,1.07918124604762,1.43136376415899,0.414085452272749,0,0.827369273053825,0.261961538575893,-0.581762467498626,2.67200000390038,0.426836454437458,0.434107142948696,-0.362403068071272,"East"
"BB.A","BB",1,"BB.A.1.14",14,2.434334755,35.80099106,"Y",350.140056,0.925,23.525,85.925,1.267,0,0,5.515,0,0.229737081,0,0,0.229737081,4.727116459,0,4.727116459,4.619681994,2.470992694,2.1486893,0.107434465,0,0,6,1.917812634,0,1.917812634,1.658250967,0.739793726,0.918457241,0.259561667,0,0,132,0,132,133,0,133,NA,132,133,265,265,15.738,1,NA,NA,NA,1,NA,1,1,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.12385164096709,2.12385164096709,2.12710479836481,2.54548037406093,-0.0338582672609674,1.37152963209929,1.93411954080926,0.102810890916915,0.683687776732706,0.683687776732706,0.67391273742568,0.410100842508285,-1,0.304880836926799,0.304880836926799,0.245080864938081,-0.0758273742488741,-1,1.07918124604762,1.43136376415899,0.386380299552545,0,0.827369273053825,0.405704545389115,-0.391790126566434,NA,NA,0.405704545389115,-0.391790126566434,"East"
"BB.A","BB",1,"BB.A.1.15",15,2.723138809,34.31196976,"Y",413.8018844,0.82,27.025,113.675,0.804,0,0,5.403,0,0.148806219,0,0,0.148806219,0.245619781,0.16374652,0.08187326,0.08187326,0,0.08187326,0,0.16374652,0,3,0.222777141,0.173080072,0.049697069,0.049697069,0,0.049697069,0,0.173080072,0,303.5,0,303.5,80.5,0,80.5,NA,303.5,80.5,384,384,0.875,1,NA,NA,NA,1,NA,0,1,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.48358729696889,2.48358729696889,1.91115760873998,2.61784072067424,-0.0861861476162833,1.43176570262535,2.05566496287715,-0.0946899378839145,-0.461401409325951,-0.740231148589678,-0.740231148589678,-1,-0.578813261949294,-0.491097229492366,-0.824786702860608,-0.824786702860608,-1,-0.563709991314726,1.07918124604762,1.43136376415899,0.435069779586846,0,0.827369273053825,0.60700000219852,-0.216811307351752,1.05700000219852,0.0240749882107423,0.906999998505821,-0.0423927136553555,"East"
"BB.A","BB",1,"BB.A.1.16",16,3.03084898,34.03266907,"Y",79.57728545,0.825,13.55,52.325,1.245,0,0,2.357,0,0.528213831,0,0,0.528213831,14.85289917,0.571265353,14.28163382,14.28163382,1.142530706,13.13910311,0,0.571265353,0,4,6.274493002,0.156241074,6.118251928,6.118251928,0.246215367,5.872036561,0,0.156241074,0,73,0,73,26,0,26,NA,73,26,99,99,64.26,0,NA,0,NA,0,NA,1,0,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,1.86923171973098,1.86923171973098,1.43136376415899,1.90621263244993,-0.0835460514500749,1.13193929521042,1.71870923701072,0.0952042331218188,1.17472540479853,1.1578082267078,1.1578082267078,0.094307130026363,-0.173105768112606,0.804445648684061,0.793668313191871,0.793668313191871,-0.460653659582547,-0.591351254053507,1.07918124604762,1.43136376415899,0.48156429704507,0,0.827369273053825,0.42839999996583,-0.368150537874822,0.273499999920352,-0.563042669457024,0.422442307739708,-0.374232593557141,"East"
"BB.A","BB",1,"BB.A.1.17",17,2.782871723,35.28675079,"N",222.8163993,0.6625,9.0125,72.725,0.152,0,0,2.566,0,0.059236165,0,0,0.059236165,2.177205604,0.094661113,2.082544491,2.082544491,0.473305566,1.609238925,0,0.094661113,0,6,0.72198031,0.03739114,0.684589171,0.684589171,0.087372207,0.597216963,0,0.03739114,0,183,0,183,108,0,108,NA,183,108,291,291,9.985,0,NA,NA,NA,0,NA,0,0,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.26481782300954,2.26481782300954,2.03742649794062,2.34989190464348,-0.178814117391155,0.954845277727485,1.8616837299191,-0.817870785947002,0.357402243900832,0.338963105527139,0.338963105527139,-0.241613841809221,-0.710720797818873,-0.0851385855752389,-0.105357690353054,-0.105357690353054,-0.727294827758225,-0.862041272903658,1.07918124604762,1.43136376415899,0.444493187908884,0,0.827369273053825,0.328727272794673,-0.483164263265854,0.39500000385586,-0.4034029001341,0.331608695418368,-0.479374089935085,"East"
"BB.A","BB",1,"BB.A.1.18",18,3.110911608,36.90607834,"Y",127.3236567,0.7,13.825,65.7625,0.381,0,0,2.269,0,0.167915381,0,0,0.167915381,1.854758168,0.428021116,1.426737052,1.426737052,0.142673705,1.284063347,0,0.428021116,0,4,1.257811385,0.674275931,0.583535454,0.583535454,0,0.583535454,0,0.674275931,0,208,0,208,93,0,93,NA,208,93,301,301,7.274,0,NA,0,NA,0,NA,0,0,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.32014628611105,2.32014628611105,1.9731278535997,2.10830672673501,-0.154901959985743,1.14066513997674,1.81797831480522,-0.418961051227833,0.29109303651474,0.183764245505109,0.183764245505109,-0.614977279259644,-0.277348709324316,0.132839445833399,-0.165238954282359,-0.165238954282359,-1,-0.111104240925483,1.07918124604762,1.43136376415899,0.492887671441969,0,0.827369273053825,0.408999999812159,-0.388276692192116,1.57533333238634,0.197372462315617,0.678153845984303,-0.168671770907704,"East"
"BB.A","BB",1,"BB.A.1.19",19,3.417699575,36.276577,"Y",159.1545709,0.625,8.875,57.825,0.932,0,0,2.082,0,0.447646494,0,0,0.447646494,12.24862888,1.279707495,10.96892139,10.78610603,3.473491773,7.31261426,0.182815356,1.279707495,0,10,12.38263254,0.443327239,11.9393053,5.173857404,1.216453382,3.957404022,6.765447898,0.443327239,0,146,0,146,28.5,0,28.5,NA,146,28.5,174.5,174.5,19.041,0,NA,0,NA,0,NA,0,0,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.16731733474818,2.16731733474818,1.46982201597816,2.20453933818135,-0.204119982655925,0.948168361727132,1.76211564144266,-0.0305374920253631,1.09161873873677,1.04410530315572,1.03687256000307,0.553092786592547,0.139787023522736,1.09630618606983,1.08060142769581,0.722128383043089,0.119405484559728,-0.264938521635057,1.07918124604762,1.43136376415899,0.533733884407533,0,0.827369273053825,1.0884666664568,0.0368151336108853,0.346428571163444,-0.460386297408347,1.01094029881327,0.00472550904151158,"East"
"BB.A","BB",1,"BB.A.1.20",20,3.431146622,35.57040024,"Y",509.2946269,0.7125,16.05,57.45,0.807,0,0,2.69,0,0.3,0,0,0.3,9.914375845,1.201742527,8.712633318,8.712633318,1.80261379,6.910019528,0,1.201742527,0,6,3.693555656,0.36863452,3.324921136,3.324921136,0.432326874,2.892594262,0,0.36863452,0,117.5,0,117.5,64.5,0,64.5,NA,117.5,64.5,182,182,18.796,1,NA,1,NA,0,NA,0,1,11,26,"A","Westside Park, Bodega Bay","Pacific","East.Pacific","East",38.319755,-123.055136,"7/1/14",13,33,14.5,"Intertidal",NA,29.455,69.68,0,0,0.72625,5,1,6.72,0.1301,-0.138913854601613,2.07371835034612,2.07371835034612,1.81624129999178,2.70782099549279,-0.147215131319452,1.20547503674089,1.7592900330243,-0.0930726526910441,1.00062388667808,0.945105700079885,0.945105700079885,0.279350640155504,0.114525093171637,0.579046460066456,0.534650575654912,0.534650575654912,-0.273821608342939,-0.329165724075919,1.07918124604762,1.43136376415899,0.535439277008362,0,0.827369273053825,0.38162068970937,-0.418368087890812,0.306749999869148,-0.513215428786217,0.372545454574705,-0.42882073105895,"East"
"BB.B","BB",1,"BB.B.1.1",1,2.561345339,34.08238602,"N",541.1255411,0.7,12.225,62.425,0.386,0,0,2.07,0,0.18647343,0,0,0.18647343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.5,0,215.5,291,0,291,0,215.5,291,506.5,506.5,0,1,NA,0,NA,1,NA,0,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.33545790068938,2.33545790068938,2.46538285144842,2.73409986862996,-0.154901959985743,1.08724886779566,1.79535855102339,-0.413300198375951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.30102999566398,0.408468137121698,-0.0222763947111523,0.815577748324267,NA,NA,NA,NA,NA,NA,"East"
"BB.B","BB",1,"BB.B.1.2",2,2.345352173,33.74735641,"N",95.49274255,0.725,12.425,47.65,0.664,0,0,2.286,2.481,0.290463692,1.085301837,0,1.375765529,4.941409007,0.705915572,4.235493435,3.953127206,0.141183114,3.811944091,0,0.705915572,0,5,2.291543131,1.18946774,1.102075392,1.04531978,0.020189185,1.025130594,0,1.18946774,0,211.5,0,211.5,128,0,128,0,211.5,128,339.5,339.5,0,1,NA,0,NA,1,NA,1,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.32735893438633,2.32735893438633,2.11058971029925,1.9844946502452,-0.139661993429006,1.09429639740537,1.67806290497435,-0.177766519761156,0.702551932962346,0.63703853293158,0.607790234138174,-0.617653101811058,-0.0937104526552751,0.37867821769236,0.0799317066873432,0.0589267611735017,-0.920134609755377,0.110410481398159,0,1.30102999566398,0.370208064665994,-0.0222763947111523,0.815577748324267,0.260200000050289,-0.584692707690496,1.68500000167159,0.226599905638195,0.463742857098815,-0.333722766641501,"East"
"BB.B","BB",1,"BB.B.1.3",3,2.004268169,33.45096588,"N",413.8018844,0.825,13.075,63.15,0.543,0,0,2.613,0,0.207807118,0,0,0.207807118,2.922349012,0.139159477,2.783189535,2.504870582,0.139159477,2.365711105,0.139159477,0.139159477,0,5,0.518786529,0.054967993,0.463818536,0.37753966,0.019899805,0.357639855,0.050236571,0.054967993,0,191,0,191,137,0,137,0,191,137,328,328,0,1,NA,0,NA,1,NA,1,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.28330122870355,2.28330122870355,2.13987908640124,2.61784072067424,-0.0835460514500749,1.11644169753931,1.80037335489135,-0.265120197207372,0.480344613951955,0.459873192960178,0.415786151082965,-0.621312404977019,-0.621312404977019,-0.208459149472746,-0.24886065043996,-0.320990554124434,-0.921181523218856,-0.809757991499904,0,1.30102999566398,0.301955829233715,-0.0222763947111523,0.815577748324267,0.166649999997215,-0.778194682010708,0.39499999701781,-0.403402907652397,0.177523809397753,-0.75074339136036,"East"
"BB.B","BB",1,"BB.B.1.4",4,2.568216085,34.54442215,"N",477.4637128,0.925,16.725,66.2,0.595,0,0,3.425,0,0.173722628,0,0,0.173722628,4.149377593,0.202408663,3.94696893,3.137334278,0.202408663,2.934925615,0,0.202408663,0,5,2.67594373,1.869345208,0.806598522,0.580710454,0.106669365,0.474041089,0,1.869345208,0,176,0,176,128.5,0,128.5,0,176,128.5,304.5,304.5,0,1,NA,0,NA,0,NA,1,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.24797326636181,2.24797326636181,2.11226976841727,2.67984900600354,-0.0338582672609674,1.22336612643986,1.8208579894397,-0.225410049735206,0.628325323527805,0.607129870173294,0.510187545740348,-0.51940577190361,-0.51940577190361,0.443410658469352,-0.0425849932938405,-0.167037579673569,-0.684723894913537,0.294321850616928,0,1.30102999566398,0.409631561676823,-0.0222763947111523,0.815577748324267,0.204358974267375,-0.689606285825049,9.23550000426612,0.965460412847775,0.644902438986107,-0.190505980581336,"East"
"BB.B","BB",1,"BB.B.1.5",5,1.884853005,31.80354309,"N",572.9564553,0.725,13.35,68.525,0.456,0,0,2.506,0,0.181963288,0,0,0.181963288,4.520731793,0,4.520731793,3.249275977,0.211909303,3.037366674,0,0,0,4,1.310235219,0,1.310235219,0.964752419,0.055520237,0.909232182,0,0,0,246.5,0,246.5,59,0,59,0,246.5,59,305.5,305.5,0,1,NA,1,NA,0,NA,0,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.39357520326959,2.39357520326959,1.77815125038364,2.75887894476682,-0.139661993429006,1.12548126570059,1.83584904421154,-0.340939927759062,0.664710760944465,0.664710760944465,0.524950934446441,-0.505971671792031,-1,0.149291556480836,0.149291556480836,0.0272486354160455,-0.808213090588365,-1,0,1.30102999566398,0.275277486315483,-0.0222763947111523,0.815577748324267,0.28982812495729,-0.537859472829348,NA,NA,0.28982812495729,-0.537859472829348,"East"
"BB.B","BB",1,"BB.B.1.6",6,2.04253602,35.29281998,"N",254.6473135,0.8,17.05,64.325,0.507,0,0,2.653,0,0.19110441,0,0,0.19110441,8.898400541,0.337913945,8.560486596,7.096192836,0.337913945,6.758278892,0,0.337913945,0,5,3.44142825,1.014192386,2.427235864,2.064879477,0.050912368,2.01396711,0,1.014192386,0,111.5,0,111.5,211.5,0,211.5,0,111.5,211.5,323,323,0,1,NA,1,NA,0,NA,0,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.05115252244738,2.05115252244738,2.32735893438633,2.40764123325166,-0.0969100130080564,1.23172438332852,1.80837979488238,-0.294906389452127,0.954165320778257,0.937542293867329,0.857102792595778,-0.358611224846419,-0.358611224846419,0.549178447335952,0.402645776013103,0.335433723354133,-0.821275166228108,0.0469601863173895,0,1.30102999566398,0.310169724029081,-0.0222763947111523,0.815577748324267,0.283539473694656,-0.54738647111183,3.00133333059102,0.477314231212005,0.386746835472665,-0.412573231196487,"East"
"BB.B","BB",1,"BB.B.1.7",7,1.687119484,33.73828125,"N",190.9854851,0.8,12.075,51.425,0.418,0,0,2.276,0,0.183655536,0,0,0.183655536,5.929690809,0.423549343,5.506141465,4.659042778,0,4.659042778,0,0.423549343,0,3,1.359593393,0.0643795,1.295213892,1.100381194,0.073697586,1.026683609,0,0.0643795,0,205,0,205,121,0,121,0,205,121,326,326,0,1,NA,0,NA,0,NA,1,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.31386722036915,2.31386722036915,2.08635983067475,2.28326839547822,-0.0969100130080564,1.08188713942355,1.71117430036676,-0.378719832449585,0.780295042921593,0.748664052520543,0.677519608594901,-1,-0.281042381066782,0.164231888818305,0.144640791835128,0.0793191828491129,-0.76020621721303,-0.784152344898226,0,1.30102999566398,0.227145840979362,-0.0222763947111523,0.815577748324267,0.235230769175307,-0.628505871332933,0.151999999678904,-0.818156412972663,0.229285714347269,-0.639623003156774,"East"
"BB.B","BB",1,"BB.B.1.8",8,2.056959152,34.48915482,"N",413.8018844,0.925,14.8,59.55,0.461,0,0,4.406,0,0.10463005,0,0,0.10463005,6.111810174,0.898795614,5.21301456,4.853496315,0.539277368,4.314218947,0,0.898795614,0,5,7.504583858,6.412906705,1.091677153,0.948948409,0.126730182,0.822218228,0,6.412906705,0,235.5,0,235.5,249.5,0,249.5,0,235.5,249.5,485,485,0,1,NA,0,NA,0,NA,0,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.37383114507383,2.37383114507383,2.39880773020326,2.61784072067424,-0.0338582672609674,1.17026171539496,1.7748817658188,-0.336204877780592,0.793218175703663,0.725341006069532,0.694911844248775,-0.194310670392816,-0.000523373428999765,0.881075453350339,0.0761586130705821,0.0207541285771591,-0.644490663360191,0.81377485710946,0,1.30102999566398,0.313225667369425,-0.0222763947111523,0.815577748324267,0.209413793196848,-0.678994716582694,7.13499999900979,0.853393977390393,1.22788235307519,0.0891567578003581,"East"
"BB.B","BB",1,"BB.B.1.9",9,1.630676031,34.39681625,"N",254.6473135,0.825,13.275,55.475,0.383,0,0,3.521,0,0.108775916,0,0,0.108775916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.5,0,259.5,182.5,0,182.5,0,259.5,182.5,442,442,0,1,NA,0,NA,1,NA,1,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.41580772763554,2.41580772763554,2.26363606858811,2.40764123325166,-0.0835460514500749,1.12303452975351,1.74409731090405,-0.416687848016922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.30102999566398,0.212367687634742,-0.0222763947111523,0.815577748324267,NA,NA,NA,NA,NA,NA,"East"
"BB.B","BB",1,"BB.B.1.10",10,1.6407125,32.55962753,"N",222.8163993,0.85,15.475,76.175,0.451,0,0,3.759,0,0.119978718,0,0,0.119978718,6.927006667,1.471988917,5.45501775,4.6757295,0.086587583,4.589141917,0.086587583,1.471988917,0,5,18.23170837,17.04857563,1.183132739,1.001558577,0.031258118,0.970300459,0,17.04857563,0,271.5,0,271.5,213,0,213,0,271.5,213,484.5,484.5,0,0,NA,0,NA,0,NA,0,0,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.43536650661266,2.43536650661266,2.33041377334919,2.34989190464348,-0.0705810742857073,1.18963065769216,1.88181246289471,-0.345727172902289,0.846770365582179,0.74468545098431,0.679039720134658,-0.729117260986153,0.196449479805991,1.26320293965353,0.108271586096925,0.042007596349663,-0.881873827018563,1.23422805314142,0,1.30102999566398,0.215032486840778,-0.0222763947111523,0.815577748324267,0.216888888949995,-0.663762695986295,11.5819999954524,1.06378356042683,2.6319749996568,0.420281759728141,"East"
"BB.B","BB",1,"BB.B.1.11",11,2.504442453,33.53513718,"N",509.2946269,0.925,25.025,94.475,0.879,0,0,6.645,15.926,0.13227991,2.39668924,0,2.52896915,10.49343159,0.240307594,10.253124,8.490868311,0.560717719,7.930150593,0.320410125,0.240307594,0,10,6.407161166,1.566645306,4.84051586,3.958026274,0.139057994,3.818968279,0.578500481,1.566645306,0,159.5,0,159.5,199,0,199,0,159.5,199,358.5,358.5,0,1,NA,0,NA,0,NA,1,1,0,19,"B","Sacramento Landing, Tomales Bay","Pacific","East.Pacific","East",38.1496437,-122.9063846,"7/1/14",18.4,34,14.5,"Intertidal",NA,NA,NA,NA,0,0.5825,5,0.95,6.54,0.0757,-0.234704070301943,2.20547503674089,2.20547503674089,2.30102999566398,2.70782099549279,-0.0338582672609674,1.39837408615136,1.97531690058905,-0.0559617199455818,1.02503666635783,1.0150714156139,0.934037061807686,-0.179984046210089,-0.4681283594687,0.813391563248022,0.693772297801137,0.608314854579111,-0.621496729098329,0.22184318348889,0,1.30102999566398,0.398711056935222,-0.0222763947111523,0.815577748324267,0.472101562411612,-0.325964562276606,6.5193333257708,0.814203186568969,0.610587786373514,-0.214251887170731,"East"
